field_size_x, field_size_y, cell_volume, cell_density, barrier_density, simulation_nr, number_of_cells, mean_speed, mean_xdir, mean_ydir, avg_group_velocity
300,300,200,3,12,1,13,0.2156676935671215,-0.007272053762932672,0.009862914955649454,0.05625141084728811
300,300,200,3,13,0,12,0.18607593028752642,0.015742254933732536,0.0021269658857991356,0.051166519972341194
300,300,200,3,13,1,12,0.186544129984518,-0.010268919461129258,0.016627435062165685,0.05056103645565227
300,300,200,3,4,1,15,0.21543274564716205,-0.009259501239609664,0.017025536389002213,0.04534632483462043
300,300,200,3,14,1,11,0.20055014062597004,0.013071201815011533,0.025994822224523796,0.06429062019282503
300,300,200,3,15,0,12,0.1629578605754503,0.00819181516573388,0.0415293653682359,0.05696165693595892
300,300,200,3,14,0,11,0.1625558671567079,-0.021622245008704372,0.023944873061688063,0.05496381174189643
300,300,200,4,0,0,24,0.20894612349473637,0.0036329760509996034,0.00598657850095218,0.032004284171749775
300,300,200,4,0,1,24,0.21095034913639288,0.013323959924748675,-0.007658636632354284,0.03512478056979803
300,300,200,4,1,0,24,0.21124886765120152,0.039635735377398534,0.020403456471782946,0.05391704160249287
300,300,200,3,12,0,13,0.19928372109917053,0.0025421667286633642,0.025008738321425552,0.061262554102366786
300,300,200,4,2,0,24,0.2075170418424375,-0.02303963578251157,0.01036117423027341,0.04106454967461774
300,300,200,4,2,1,24,0.21032897937350747,-0.03945383122907876,0.035966891853016464,0.06084756567265922
300,300,200,4,3,0,24,0.2121657678664163,0.008324565397367867,-0.02054138285324579,0.03615447911489835
300,300,200,4,3,1,24,0.20898337882983997,0.04782816989911818,0.03299069341197986,0.0653283352048266
300,300,200,4,5,0,24,0.2125766773157539,-0.023904179321160384,-0.023801881458080865,0.046048346159936866
300,300,200,4,5,1,24,0.21056700321521024,-0.038508892530622466,-0.012809173264217865,0.05195531241859596
300,300,200,4,6,0,24,0.21906358933459197,-0.006121673749396401,-0.01679932241649061,0.037463148464056156
300,300,200,4,6,1,24,0.20952190884326086,-0.034890207860346384,-0.031917628837650966,0.05825907836480907
300,300,200,4,7,0,22,0.21228020802014205,-0.0213722675833329,0.0017795277073480722,0.038570993304287864
300,300,200,4,7,1,22,0.20709524038074156,-0.017552529521907723,0.04680860734154895,0.06419045618273779
300,300,200,4,8,0,24,0.20904011064509515,-0.011822217780701137,-0.0026638776107839883,0.033386758371216914
300,300,200,4,8,1,24,0.2096040949251109,-0.020835758256280142,-0.010847451238370321,0.04080634035496237
300,300,200,4,9,0,0,NaN,NaN,NaN,NaN
300,300,200,4,9,1,0,NaN,NaN,NaN,NaN
300,300,200,4,10,0,21,0.20732884479612218,0.014839000003697438,-0.012253263600391735,0.039817426012681845
300,300,200,4,1,1,24,0.2089154081627535,-0.00882961804840428,-0.004593593221343477,0.03157146924368809
